"ROUNDQUANT"	"STYLE"	"COLOR"	"XSPORT_ACTIVITY1"	"XSIZE1"	"XGENDER1"	"UPC"	"XRETAIL"	"DESCRIP1"	"DESCRIP2"	"DESCRIP3"	"DESCRIP4"	"DESCRIP5"	"DESCRIP6"	"DESCRIP7"	"DESCRIP8"	"DESCRIP9"	"DESCRIP10"	"DESCRIP11"	"DESCRIP12"	"DESCRIP14"	"NIKEPO"	"XCOLORBAR"	"ORDERNO"	"RFID"	"qrcode"	"OrderLineNo"	"__xcolorbar"	"rowno"
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8800243DC04"	"HTTPS://QR.NIKE.COM/04B2HN25JJ87E"	"1"	"SILVER"	"130" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8813521F404"	"HTTPS://QR.NIKE.COM/04GG4NT3H5AT6"	"1"	"SILVER"	"131" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E881C1C0FC04"	"HTTPS://QR.NIKE.COM/04MCZCZNKWMWZ"	"1"	"SILVER"	"132" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8824C94EC04"	"HTTPS://QR.NIKE.COM/04VQRQSNEVBSQ"	"1"	"SILVER"	"133" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E883E4F58804"	"HTTPS://QR.NIKE.COM/04PB8PTH17NJS"	"1"	"SILVER"	"134" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E883E6803804"	"HTTPS://QR.NIKE.COM/04SK3AMY8RJ45"	"1"	"SILVER"	"135" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8854DD67804"	"HTTPS://QR.NIKE.COM/04018F7FQDGV9"	"1"	"SILVER"	"136" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E886707B6004"	"HTTPS://QR.NIKE.COM/04F5E6V0YGBA5"	"1"	"SILVER"	"137" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8867175A404"	"HTTPS://QR.NIKE.COM/04PNXBNCP693P"	"1"	"SILVER"	"138" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E887E7DF4C04"	"HTTPS://QR.NIKE.COM/04W9263JP95BZ"	"1"	"SILVER"	"139" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E888BC68D804"	"HTTPS://QR.NIKE.COM/043T60HKES1P8"	"1"	"SILVER"	"140" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8893ED9B404"	"HTTPS://QR.NIKE.COM/04PAB9AX6QPDR"	"1"	"SILVER"	"141" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8896A3DD804"	"HTTPS://QR.NIKE.COM/041SD09W5QGDN"	"1"	"SILVER"	"142" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E889DB972804"	"HTTPS://QR.NIKE.COM/047NTGEYM7XMG"	"1"	"SILVER"	"143" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E88CDE103004"	"HTTPS://QR.NIKE.COM/04430CCEBAD9F"	"1"	"SILVER"	"144" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E88D04E60C04"	"HTTPS://QR.NIKE.COM/04G652GA5318F"	"1"	"SILVER"	"145" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E88D47BF6004"	"HTTPS://QR.NIKE.COM/04Z2D64GMRVHF"	"1"	"SILVER"	"146" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E890A908C004"	"HTTPS://QR.NIKE.COM/04CSCRR692RDJ"	"1"	"SILVER"	"147" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E89283D15804"	"HTTPS://QR.NIKE.COM/04QRJMQW9DXAF"	"1"	"SILVER"	"148" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8974850E404"	"HTTPS://QR.NIKE.COM/04B9WE0NJBQ41"	"1"	"SILVER"	"149" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E897B6DE8804"	"HTTPS://QR.NIKE.COM/041H0RFJC6RWX"	"1"	"SILVER"	"150" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E89D83203404"	"HTTPS://QR.NIKE.COM/040JKQS1RGDCY"	"1"	"SILVER"	"151" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E89DCD2F7C04"	"HTTPS://QR.NIKE.COM/045J0CDWPZVFD"	"1"	"SILVER"	"152" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E89E50428004"	"HTTPS://QR.NIKE.COM/04ZJB23YYHY8Z"	"1"	"SILVER"	"153" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E89E7159DC04"	"HTTPS://QR.NIKE.COM/04FD165CRR3TY"	"1"	"SILVER"	"154" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E89FD9DFA804"	"HTTPS://QR.NIKE.COM/04X7ZXX5RM2B9"	"1"	"SILVER"	"155" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8A099E95404"	"HTTPS://QR.NIKE.COM/04DSFJEC2XXZH"	"1"	"SILVER"	"156" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8A4DFA1B804"	"HTTPS://QR.NIKE.COM/04RZ74MEA69MZ"	"1"	"SILVER"	"157" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8A6607EAC04"	"HTTPS://QR.NIKE.COM/04TBSG8ER2X9P"	"1"	"SILVER"	"158" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8A71967DC04"	"HTTPS://QR.NIKE.COM/04YHG37FHJP3F"	"1"	"SILVER"	"159" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8A8381B1804"	"HTTPS://QR.NIKE.COM/048G796EV4AR0"	"1"	"SILVER"	"160" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8A9620DB804"	"HTTPS://QR.NIKE.COM/04S3SX33YP8AF"	"1"	"SILVER"	"161" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8AC33199C04"	"HTTPS://QR.NIKE.COM/04ZPE0PF8FXFN"	"1"	"SILVER"	"162" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8ACA7C36804"	"HTTPS://QR.NIKE.COM/043DNCVN4HDJS"	"1"	"SILVER"	"163" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8AE1D3A7004"	"HTTPS://QR.NIKE.COM/04JBG035DQZW8"	"1"	"SILVER"	"164" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8AF26EDEC04"	"HTTPS://QR.NIKE.COM/04XE4XMYC2D6C"	"1"	"SILVER"	"165" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8AF3B8F4004"	"HTTPS://QR.NIKE.COM/04R7XHGPQ41J4"	"1"	"SILVER"	"166" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8AF4CBA1804"	"HTTPS://QR.NIKE.COM/04WGF2YZKV87Q"	"1"	"SILVER"	"167" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8B21A4BE004"	"HTTPS://QR.NIKE.COM/04X0KMJHV405D"	"1"	"SILVER"	"168" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8B406B4F004"	"HTTPS://QR.NIKE.COM/0490F2VT5WVMP"	"1"	"SILVER"	"169" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8B888BC5404"	"HTTPS://QR.NIKE.COM/0444YJGKD8V8W"	"1"	"SILVER"	"170" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8B8ADF63004"	"HTTPS://QR.NIKE.COM/04DH8W3RWPTED"	"1"	"SILVER"	"171" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8B9C7883004"	"HTTPS://QR.NIKE.COM/0416302A8KTXH"	"1"	"SILVER"	"172" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8B9DB6BE004"	"HTTPS://QR.NIKE.COM/04XJJNVCQB95X"	"1"	"SILVER"	"173" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8BC0E217804"	"HTTPS://QR.NIKE.COM/049YZ9JRREDE4"	"1"	"SILVER"	"174" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8BC7C35CC04"	"HTTPS://QR.NIKE.COM/0443CPXB8H7K0"	"1"	"SILVER"	"175" 
"1"	"II7348"	"010"	"SPTCAS"	"XS"	"KIDS"	"198488992341"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"SILVER"	"7500000QER"	"30340C1D6060E8BEA844C804"	"HTTPS://QR.NIKE.COM/040920QQAGNPT"	"1"	"SILVER"	"176" 
"1"	"II7348"	"010"	"SPTCAS"	"L"	"KIDS"	"198726151257"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"RED"	"7500000QER"	"30340C21180EC54060D7A804"	"HTTPS://QR.NIKE.COM/04V39BCHVWDSS"	"2"	"RED"	"177" 
